model,seed,fold,subset,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,roc_auc,time_sec
AG-T2I-packed_T,0,2,train,0.9714285714285714,0.9714285714285715,0.9722222222222222,0.9714285714285715,0.971416735708368,,,,,14.746173858642578
AG-T2I-packed_T,0,2,test,0.9777777777777777,0.9777777777777779,0.9791666666666666,0.9777777777777779,0.9777530589543938,,,,0.9962962962962963,14.746173858642578
AG-T2I-step_sparse,0,2,train,0.9714285714285714,0.9714285714285715,0.971677559912854,0.9714285714285715,0.9714227393345581,,,,,14.809704065322876
AG-T2I-step_sparse,0,2,test,0.9777777777777777,0.9777777777777779,0.9791666666666666,0.9777777777777779,0.9777530589543938,,,,0.9911111111111112,14.809704065322876
AG-T2I-attention_map,0,2,train,0.9904761904761905,0.9904761904761905,0.9907407407407408,0.9904761904761905,0.9904742464448527,,,,,15.045974969863892
AG-T2I-attention_map,0,2,test,0.9777777777777777,0.9777777777777779,0.9791666666666666,0.9777777777777779,0.9777530589543938,,,,0.9985185185185186,15.045974969863892
XGBoost,0,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030516386032104492
XGBoost,0,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030516386032104492
LightGBM,0,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7633695602416992
LightGBM,0,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7633695602416992
CatBoost,0,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40933918952941895
CatBoost,0,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40933918952941895
TabNet,0,3,train,0.9083333333333333,0.9083333333333332,0.912073112073112,0.9083333333333332,0.906347490549845,0.9120731120731119,0.9083333333333333,0.9063474905498451,0.9871875,3.477855920791626
TabNet,0,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.477855920791626
FT-Transformer (lite),0,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.059186697006226
FT-Transformer (lite),0,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.059186697006226
IGTD-inspired,0,3,train,0.9833333333333333,0.9833333333333334,0.9841269841269842,0.9833333333333334,0.9833229101521784,0.9841269841269842,0.9833333333333333,0.9833229101521785,0.9996875,3.7805891036987305
IGTD-inspired,0,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7805891036987305
Naive Reshape,0,3,train,0.975,0.975,0.975609756097561,0.975,0.9749920861031972,0.9756097560975608,0.975,0.9749920861031972,0.999375,1.4075725078582764
Naive Reshape,0,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4075725078582764
AG-T2I-step_row,0,3,train,0.9714285714285714,0.9714285714285715,0.9722222222222222,0.9714285714285715,0.971416735708368,,,,,14.769815444946289
AG-T2I-step_row,0,3,test,0.9777777777777777,0.9777777777777779,0.9791666666666666,0.9777777777777779,0.9777530589543938,,,,0.9962962962962963,14.769815444946289
AG-T2I-packed,0,3,train,0.9714285714285714,0.9714285714285715,0.9722222222222222,0.9714285714285715,0.971416735708368,,,,,14.676794052124023
AG-T2I-packed,0,3,test,0.9555555555555556,0.9555555555555556,0.9569444444444445,0.9555555555555556,0.9555308367321715,,,,0.9955555555555556,14.676794052124023
AG-T2I-packed_T,0,3,train,0.9714285714285714,0.9714285714285715,0.9722222222222222,0.9714285714285715,0.971416735708368,,,,,14.773065328598022
AG-T2I-packed_T,0,3,test,0.9777777777777777,0.9777777777777779,0.9791666666666666,0.9777777777777779,0.9777530589543938,,,,0.9962962962962963,14.773065328598022
AG-T2I-step_sparse,0,3,train,0.9714285714285714,0.9714285714285715,0.971677559912854,0.9714285714285715,0.9714227393345581,,,,,15.13642168045044
AG-T2I-step_sparse,0,3,test,0.9777777777777777,0.9777777777777779,0.9791666666666666,0.9777777777777779,0.9777530589543938,,,,0.9911111111111112,15.13642168045044
AG-T2I-attention_map,0,3,train,0.9904761904761905,0.9904761904761905,0.9907407407407408,0.9904761904761905,0.9904742464448527,,,,,14.995683670043945
AG-T2I-attention_map,0,3,test,0.9777777777777777,0.9777777777777779,0.9791666666666666,0.9777777777777779,0.9777530589543938,,,,0.9985185185185186,14.995683670043945
XGBoost,0,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030519723892211914
XGBoost,0,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030519723892211914
LightGBM,0,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2032227516174316
LightGBM,0,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2032227516174316
CatBoost,0,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4069373607635498
