model,seed,fold,subset,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,roc_auc,time_sec
LightGBM,0,3,train,0.9992125984251968,0.9992024292434897,0.9992024292434897,0.9992024292434897,0.9992024292434897,0.9992125984251968,0.9992125984251968,0.9992125984251968,0.9999992658041194,3.244934558868408
LightGBM,0,3,test,0.9275590551181102,0.9335410347020253,0.9131913697378593,0.9335410347020253,0.9216623748711851,0.9328190570106629,0.9275590551181102,0.9285813698011421,0.9881638076264253,3.244934558868408
CatBoost,0,3,train,0.9996062992125985,0.9997470915528579,0.9994562262098966,0.9997470915528579,0.9996013889426738,0.9996069414651063,0.9996062992125985,0.9996063852007657,0.9999997552680396,0.7421543598175049
CatBoost,0,3,test,0.937007874015748,0.9396303071999667,0.9226250880070485,0.9396303071999667,0.9303567929906696,0.939742405115216,0.937007874015748,0.9376089227248009,0.9902532183572909,0.7421543598175049
TabNet,0,3,train,0.852755905511811,0.8504928693258663,0.8404199140940856,0.8504928693258663,0.8451197625237143,0.8549083437754156,0.852755905511811,0.8534979299373305,0.9541759360331867,227.58478665351868
TabNet,0,3,test,0.8141732283464567,0.8163085968039528,0.8008917567535868,0.8163085968039528,0.8068348239952359,0.823153061456316,0.8141732283464567,0.816958624052748,0.9325518302332184,227.58478665351868
FT-Transformer (lite),0,3,train,0.9866141732283464,0.9867259078892965,0.9850252369979774,0.9867259078892965,0.9858695156354312,0.9866411912985249,0.9866141732283464,0.9866218761337008,0.9979923843733305,516.2578582763672
FT-Transformer (lite),0,3,test,0.9212598425196851,0.9189836966152756,0.9082869187672573,0.9189836966152756,0.9133409056414442,0.9225057614185638,0.9212598425196851,0.9215952007096122,0.9784119868561758,516.2578582763672
IGTD-inspired,0,3,train,0.931496062992126,0.9302231583059464,0.9208886119189401,0.9302231583059464,0.9249495752706682,0.9332887128203283,0.931496062992126,0.9318849424041623,0.9877497758751773,73.48572874069214
IGTD-inspired,0,3,test,0.8440944881889764,0.8352568512785231,0.8285714285714286,0.8352568512785231,0.8295589951212762,0.8506599175103111,0.8440944881889764,0.8455432316976066,0.9520651557097674,73.48572874069214
Naive Reshape,0,3,train,0.9374015748031496,0.9247110196489241,0.9340687534255098,0.9247110196489241,0.9284904672436295,0.9379975592086761,0.9374015748031496,0.9370137276656958,0.9910535242554387,76.8780529499054
Naive Reshape,0,3,test,0.8677165354330708,0.8482719350366409,0.854130023284252,0.8482719350366409,0.8496686752809118,0.8682396179446362,0.8677165354330708,0.8668583398995265,0.9642050447100902,76.8780529499054
XGBoost,0,4,train,0.9996062992125985,0.9997470915528579,0.9994562262098966,0.9997470915528579,0.9996013889426738,0.9996069414651063,0.9996062992125985,0.9996063852007657,0.9999997552680396,0.6235077381134033
XGBoost,0,4,test,0.9590551181102362,0.9549402695687524,0.9488034049251318,0.9549402695687524,0.9517793161788077,0.9596441247777825,0.9590551181102362,0.9592598470584,0.9950632530019603,0.6235077381134033
LightGBM,0,4,train,0.9996062992125985,0.9997470915528579,0.9994562262098966,0.9997470915528579,0.9996013889426738,0.9996069414651063,0.9996062992125985,0.9996063852007657,0.9999997552680396,1.5739622116088867
LightGBM,0,4,test,0.9559055118110236,0.9528914011112154,0.9444598648765127,0.9528914011112154,0.9483011825653195,0.9573320511862883,0.9559055118110236,0.9562960746365636,0.9933860087669458,1.5739622116088867
CatBoost,0,4,train,0.9996062992125985,0.9994553376906318,0.9997472832954258,0.9994553376906318,0.9996010399008677,0.9996065976968953,0.9996062992125985,0.9996062129049844,0.9999997552680396,0.9802794456481934
CatBoost,0,4,test,0.9622047244094488,0.9593119012623657,0.954051504051504,0.9593119012623657,0.9566196431717114,0.9625803330527739,0.9622047244094488,0.9623318625752735,0.9938185563653607,0.9802794456481934
TabNet,0,4,train,0.9322834645669291,0.9398412044956516,0.9166432037448019,0.9398412044956516,0.926586909289674,0.9375176304384075,0.9322834645669291,0.9332490933526336,0.9791275755562037,365.6870846748352
TabNet,0,4,test,0.9338582677165355,0.936470223389728,0.9158411907976944,0.936470223389728,0.9249340704582147,0.9384049636810456,0.9338582677165355,0.934900484730817,0.9754796732112299,365.6870846748352
FT-Transformer (lite),0,4,train,0.9763779527559056,0.9772327496413404,0.9727745806749403,0.9772327496413404,0.9749635185927955,0.9764943955459108,0.9763779527559056,0.9763970358913459,0.9970288800020635,534.9999465942383
FT-Transformer (lite),0,4,test,0.9496062992125984,0.9442198038173272,0.9420383891737005,0.9442198038173272,0.9430136391630723,0.9497155005694196,0.9496062992125984,0.9495753439785525,0.982648747204105,534.9999465942383
IGTD-inspired,0,4,train,0.8838582677165354,0.8767787176010676,0.8653751991371279,0.8767787176010676,0.8694872550119466,0.8890202228921082,0.8838582677165354,0.8851152579655919,0.9737417732367001,83.80488204956055
IGTD-inspired,0,4,test,0.8220472440944881,0.8105411702160928,0.8016122766122766,0.8105411702160928,0.8039357272685326,0.8292114971642531,0.8220472440944881,0.823890965406224,0.9423775962398183,83.80488204956055
Naive Reshape,0,4,train,0.908267716535433,0.9092443741622899,0.8938648815835984,0.9092443741622899,0.8982770478498429,0.9152975039871076,0.908267716535433,0.9091085227263692,0.9847230924289572,70.5629289150238
Naive Reshape,0,4,test,0.8582677165354331,0.8539398109057551,0.8382877316857898,0.8539398109057551,0.8442757936620411,0.8636211020842164,0.8582677165354331,0.8593521671850601,0.9632204917685078,70.5629289150238
XGBoost,1,0,train,0.9996062992125985,0.9997472832954258,0.9994562262098966,0.9997472832954258,0.9996014848867115,0.9996069414651063,0.9996062992125985,0.9996063852574254,0.9999997552618071,3.2058069705963135
XGBoost,1,0,test,0.9669291338582677,0.9647376681168921,0.9604062604062604,0.9647376681168921,0.9625259359215628,0.9671161908957187,0.9669291338582677,0.966979244866359,0.9947227608463906,3.2058069705963135
LightGBM,1,0,train,0.9992125984251968,0.9992026209860576,0.9992026209860576,0.9992026209860576,0.9992026209860576,0.9992125984251968,0.9992125984251968,0.9992125984251968,0.9999992657854212,3.689027786254883
LightGBM,1,0,test,0.9637795275590552,0.9662077596996245,0.9552384602090425,0.9662077596996245,0.9603613971465594,0.9650300407519053,0.9637795275590552,0.9640652927376631,0.9942172605875679,3.689027786254883
