model,seed,fold,subset,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,roc_auc,time_sec
CatBoost,1,0,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2884864807128906
TabNet,1,0,train,0.9833333333333333,0.9833333333333334,0.9841269841269842,0.9833333333333334,0.9833229101521784,0.9841269841269842,0.9833333333333333,0.9833229101521785,1.0,3.77003812789917
TabNet,1,0,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.77003812789917
FT-Transformer (lite),1,0,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.675026178359985
FT-Transformer (lite),1,0,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.675026178359985
IGTD-inspired,1,0,train,0.9,0.9,0.9075318401405358,0.9,0.8957918050941306,0.9075318401405358,0.9,0.8957918050941307,0.9955208333333333,0.6096279621124268
IGTD-inspired,1,0,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778612,0.9696969696969696,0.9666666666666667,0.9665831244778613,1.0,0.6096279621124268
Naive Reshape,1,0,train,0.9666666666666667,0.9666666666666667,0.9679722562219503,0.9666666666666667,0.9666383808521982,0.9679722562219503,0.9666666666666667,0.9666383808521982,0.9986458333333333,0.9173717498779297
Naive Reshape,1,0,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9173717498779297
AG-T2I-step_row,1,0,train,0.9583333333333334,0.9583333333333334,0.9609250398724084,0.9583333333333334,0.9584859584859585,,,,,22.86400818824768
AG-T2I-step_row,1,0,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,22.86400818824768
AG-T2I-packed,1,0,train,0.9833333333333333,0.9833333333333334,0.9835365853658536,0.9833333333333334,0.9833320310465177,,,,,22.09653925895691
AG-T2I-packed,1,0,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,22.09653925895691
AG-T2I-packed_T,1,0,train,0.975,0.975,0.975609756097561,0.975,0.9749920861031972,,,,,17.713473081588745
AG-T2I-packed_T,1,0,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,17.713473081588745
AG-T2I-step_sparse,1,0,train,1.0,1.0,1.0,1.0,1.0,,,,,16.987945318222046
